日期,平均地溫100cm(℃),平均地溫10cm(℃),平均地溫20cm(℃),平均地溫50cm(℃),平均地溫5cm(℃),平均氣壓(hPa),平均氣溫(℃),平均相對溼度( %),平均露點溫度(℃),平均風向(°),平均風速(ms),日最低氣壓(hPa),日最高氣壓(hPa),最低氣壓時間,最低氣溫(℃),最低氣溫時間,最低相對溼度( %),最低相對溼度時間,最大六十分鐘降水量起始時間,最大十分鐘降水量起始時間,最大陣風風向(°),最大陣風風速(ms),最高氣壓時間,最高氣溫(℃),最高氣溫時間,累積日射量(MJm2),累積日照時數(hr),累積蒸發量(mm),累計雨量(mm)
2014-01-19,20.2,17.2,17.8,19.1,16.6,1024.7,14.6,62,6.8,337.5,1.3,1022.7,1025.9,2014-01-19 14:00:00,7.8,2014-01-19 07:00:00,39,2014-01-19 14:00:00,,,225.0,7.3,2014-01-19 09:00:00,22.4,2014-01-19 15:00:00,8.96,6.0,2.4,0.0
2014-01-20,20.1,18.2,18.3,19.0,17.8,1022.0,15.0,79,11.4,360.0,3.2,1020.9,1022.7,2014-01-20 15:00:00,11.7,2014-01-20 23:59:59,64,2014-01-20 15:00:00,,,360.0,9.9,2014-01-20 22:00:00,20.9,2014-01-20 15:00:00,2.14,1.9,1.8,0.0
2014-01-21,20.1,17.2,17.8,19.0,16.2,1022.2,13.4,59,5.1,22.5,4.4,1020.7,1023.9,2014-01-21 14:00:00,10.2,2014-01-21 23:59:59,42,2014-01-21 13:00:00,,,22.5,14.4,2014-01-21 22:00:00,18.1,2014-01-21 13:00:00,8.15,4.8,3.4,0.0
2014-01-22,20.0,16.6,17.2,18.7,15.6,1023.2,12.4,56,3.5,22.5,3.7,1020.9,1024.9,2014-01-22 15:00:00,8.3,2014-01-22 23:59:59,39,2014-01-22 13:00:00,,,360.0,12.3,2014-01-22 09:00:00,18.9,2014-01-22 13:00:00,10.00,7.9,2.3,0.0
2014-01-23,19.8,16.5,17.1,18.5,15.7,1022.3,12.8,66,5.7,360.0,1.3,1020.3,1024.2,2014-01-23 15:00:00,6.2,2014-01-23 07:00:00,34,2014-01-23 14:00:00,,,315.0,7.3,2014-01-23 09:00:00,21.1,2014-01-23 14:00:00,10.69,8.4,0.7,0.0
2014-01-24,19.7,16.8,17.3,18.4,16.1,1020.0,14.1,66,7.0,360.0,1.2,1017.9,1022.5,2014-01-24 16:00:00,7.2,2014-01-24 06:00:00,37,2014-01-24 16:00:00,,,337.5,6.9,2014-01-24 10:00:00,22.0,2014-01-24 16:00:00,10.95,9.0,1.0,0.0
2014-01-25,19.6,17.1,17.5,18.5,16.6,1018.6,17.1,56,7.5,360.0,1.7,1016.1,1020.8,2014-01-25 15:00:00,9.5,2014-01-25 06:00:00,32,2014-01-25 14:00:00,,,360.0,9.1,2014-01-25 09:00:00,25.7,2014-01-25 14:00:00,11.22,9.1,0.6,0.0
2014-01-26,19.6,17.3,17.7,18.6,16.7,1019.2,15.9,70,10.2,360.0,2.9,1017.4,1020.8,2014-01-26 15:00:00,10.8,2014-01-26 05:00:00,53,2014-01-26 13:00:00,,,360.0,11.3,2014-01-26 10:00:00,21.9,2014-01-26 14:00:00,5.49,2.1,0.2,0.0
2014-01-27,19.6,17.7,17.9,18.6,17.3,1019.8,16.0,73,11.0,360.0,2.6,1017.8,1021.4,2014-01-27 15:00:00,12.1,2014-01-27 23:59:59,55,2014-01-27 12:00:00,,,337.5,9.4,2014-01-27 09:00:00,22.4,2014-01-27 13:00:00,9.28,7.4,0.0,0.0
2014-01-28,19.6,17.8,18.1,18.8,17.4,1019.8,16.2,82,12.7,337.5,1.8,1018.0,1021.8,2014-01-28 16:00:00,11.2,2014-01-28 04:00:00,53,2014-01-28 14:00:00,,,337.5,7.2,2014-01-28 10:00:00,23.9,2014-01-28 15:00:00,9.82,8.0,4.0,0.0
2014-01-29,19.7,18.1,18.3,18.9,17.8,1019.4,16.4,83,13.1,337.5,1.2,1017.2,1021.3,2014-01-29 15:00:00,10.9,2014-01-29 04:00:00,57,2014-01-29 14:00:00,,,337.5,6.5,2014-01-29 09:00:00,23.6,2014-01-29 14:00:00,9.82,7.9,2.2,0.0
2014-01-30,19.7,18.3,18.5,19.0,18.0,1019.3,16.8,76,11.6,337.5,1.0,1017.6,1021.5,2014-01-30 17:00:00,9.9,2014-01-30 08:00:00,37,2014-01-30 16:00:00,,,337.5,5.9,2014-01-30 09:00:00,25.3,2014-01-30 15:00:00,10.28,8.3,2.4,0.0
2014-01-31,19.8,18.5,18.7,19.2,18.3,1019.0,17.1,79,12.9,292.5,0.9,1017.7,1020.9,2014-01-31 15:00:00,11.1,2014-01-31 06:00:00,46,2014-01-31 11:00:00,,,315.0,5.7,2014-01-31 09:00:00,25.3,2014-01-31 13:00:00,10.44,8.0,2.1,0.0
2014-02-01,19.9,18.8,19.0,19.3,18.6,1016.1,18.9,71,12.7,360.0,1.5,1013.8,1018.7,2014-02-01 16:00:00,11.2,2014-02-01 07:00:00,39,2014-02-01 14:00:00,,,337.5,7.9,2014-02-01 09:00:00,27.4,2014-02-01 15:00:00,10.81,8.9,4.2,0.0
2014-02-02,20.0,19.6,19.5,19.5,19.9,1011.0,22.0,65,14.6,360.0,1.5,1008.2,1013.9,2014-02-02 15:00:00,15.8,2014-02-02 02:00:00,38,2014-02-02 14:00:00,,,337.5,7.5,2014-02-02 01:00:00,28.8,2014-02-02 14:00:00,8.69,5.8,3.0,0.0
2014-02-03,20.2,20.8,20.5,20.0,21.3,1010.3,22.3,76,17.6,337.5,2.2,1008.3,1012.4,2014-02-03 14:00:00,17.8,2014-02-03 23:59:59,58,2014-02-03 16:00:00,,,337.5,8.2,2014-02-03 23:59:59,28.5,2014-02-03 13:00:00,10.68,7.3,3.2,0.0
2014-02-04,20.4,20.5,20.6,20.5,20.3,1013.3,18.0,77,13.7,360.0,3.6,1011.2,1015.1,2014-02-04 14:00:00,14.7,2014-02-04 21:00:00,53,2014-02-04 13:00:00,,,360.0,10.2,2014-02-04 23:00:00,23.9,2014-02-04 14:00:00,6.77,2.7,2.8,3.0
2014-02-05,20.6,20.3,20.4,20.5,20.3,1014.3,18.2,88,16.0,360.0,2.1,1012.3,1016.2,2014-02-05 15:00:00,14.6,2014-02-05 01:00:00,73,2014-02-05 15:00:00,,,360.0,7.3,2014-02-05 09:00:00,23.0,2014-02-05 14:00:00,6.57,2.1,1.3,1.5
2014-02-06,20.7,20.9,20.8,20.6,21.1,1012.2,20.4,85,17.7,360.0,2.0,1010.3,1014.2,2014-02-06 15:00:00,17.5,2014-02-06 03:00:00,70,2014-02-06 12:00:00,,,360.0,5.9,2014-02-06 08:00:00,24.8,2014-02-06 15:00:00,6.12,1.7,3.4,0.0
2014-02-07,20.9,21.1,21.1,20.9,21.1,1011.2,20.2,87,17.8,360.0,1.9,1008.9,1012.6,2014-02-07 16:00:00,17.1,2014-02-07 08:00:00,68,2014-02-07 16:00:00,,,337.5,6.3,2014-02-07 09:00:00,24.5,2014-02-07 15:00:00,4.51,0.9,1.3,0.0
2014-02-08,21.0,20.6,20.8,21.0,20.2,1012.0,17.0,82,13.8,360.0,2.8,1010.3,1013.9,2014-02-08 16:00:00,14.4,2014-02-08 23:59:59,70,2014-02-08 16:00:00,,,360.0,9.5,2014-02-08 08:00:00,20.0,2014-02-08 16:00:00,4.85,0.9,4.6,0.0
2014-02-09,21.1,19.7,20.1,20.8,18.9,1012.6,14.1,92,12.8,360.0,2.9,1010.3,1014.3,2014-02-09 15:00:00,11.8,2014-02-09 23:00:00,87,2014-02-09 23:00:00,,,22.5,9.9,2014-02-09 23:59:59,15.9,2014-02-09 13:00:00,1.87,0.0,1.2,7.5
2014-02-10,21.0,18.1,19.0,20.4,16.6,1017.0,10.3,82,7.4,22.5,4.8,1014.8,1018.8,2014-02-10 01:00:00,8.7,2014-02-10 23:59:59,78,2014-02-10 12:00:00,,,22.5,13.1,2014-02-10 22:00:00,12.2,2014-02-10 01:00:00,2.39,0.0,1.7,2.0
2014-02-11,20.7,16.6,17.6,19.6,15.4,1018.4,9.6,79,6.0,360.0,3.5,1016.9,1020.0,2014-02-11 15:00:00,8.6,2014-02-11 04:00:00,68,2014-02-11 14:00:00,,,360.0,9.6,2014-02-11 10:00:00,12.4,2014-02-11 14:00:00,3.90,0.3,0.5,0.5
2014-02-12,20.4,17.0,17.5,19.1,16.5,1017.3,13.8,79,10.1,360.0,2.8,1014.7,1018.9,2014-02-12 17:00:00,10.0,2014-02-12 01:00:00,66,2014-02-12 12:00:00,,,360.0,9.8,2014-02-12 09:00:00,19.1,2014-02-12 15:00:00,8.23,4.4,3.3,0.0
2014-02-13,20.1,17.7,18.0,19.1,17.3,1018.4,14.4,87,12.2,360.0,3.2,1016.5,1020.1,2014-02-13 15:00:00,12.2,2014-02-13 22:00:00,74,2014-02-13 12:00:00,,,360.0,9.7,2014-02-13 08:00:00,18.9,2014-02-13 13:00:00,5.51,1.6,1.6,1.5
2014-02-14,20.1,17.4,17.9,19.1,16.6,1019.8,12.9,82,9.9,360.0,4.3,1018.4,1022.0,2014-02-14 15:00:00,11.5,2014-02-14 03:00:00,67,2014-02-14 14:00:00,,,22.5,10.6,2014-02-14 09:00:00,17.5,2014-02-14 14:00:00,7.41,3.3,2.6,1.0
2014-02-15,19.9,17.3,17.7,18.9,16.8,1019.9,14.1,78,10.2,360.0,2.0,1018.5,1021.6,2014-02-15 02:00:00,12.1,2014-02-15 06:00:00,66,2014-02-15 15:00:00,,,360.0,5.7,2014-02-15 10:00:00,17.5,2014-02-15 15:00:00,4.01,0.1,3.8,0.5
2014-02-16,19.8,18.1,18.2,18.9,18.1,1019.6,16.5,87,14.1,360.0,1.5,1018.0,1021.0,2014-02-16 16:00:00,13.0,2014-02-16 03:00:00,65,2014-02-16 13:00:00,,,315.0,6.2,2014-02-16 09:00:00,22.3,2014-02-16 14:00:00,8.71,4.3,3.2,1.0
2014-02-17,19.8,19.0,18.9,19.2,19.2,1019.0,20.0,79,15.6,292.5,1.0,1016.8,1021.1,2014-02-17 15:00:00,12.9,2014-02-17 07:00:00,44,2014-02-17 12:00:00,,,270.0,6.7,2014-02-17 08:00:00,28.5,2014-02-17 13:00:00,11.69,8.7,3.2,0.0
2014-02-18,20.0,19.8,19.7,19.6,20.0,1016.5,18.9,83,15.7,360.0,2.4,1014.8,1017.7,2014-02-18 15:00:00,14.7,2014-02-18 22:00:00,59,2014-02-18 11:00:00,,,337.5,8.5,2014-02-18 01:00:00,26.8,2014-02-18 12:00:00,8.18,4.7,2.6,0.0
2014-02-19,20.2,18.4,19.1,19.8,17.3,1019.1,12.3,84,9.7,22.5,4.8,1016.2,1022.4,2014-02-19 04:00:00,10.7,2014-02-19 13:00:00,77,2014-02-19 11:00:00,,,22.5,14.6,2014-02-19 23:59:59,15.2,2014-02-19 01:00:00,0.76,0.0,1.7,6.5
2014-02-20,20.1,17.2,17.9,19.3,16.4,1024.0,12.9,65,6.2,22.5,4.7,1021.8,1025.8,2014-02-20 01:00:00,9.0,2014-02-20 23:59:59,48,2014-02-20 12:00:00,,,360.0,13.4,2014-02-20 22:00:00,18.0,2014-02-20 13:00:00,13.42,9.2,4.9,0.0
2014-02-21,19.9,17.1,17.6,18.9,16.7,1024.1,13.2,70,7.3,360.0,1.5,1022.2,1026.7,2014-02-21 15:00:00,6.5,2014-02-21 07:00:00,45,2014-02-21 14:00:00,,,360.0,9.9,2014-02-21 09:00:00,21.1,2014-02-21 15:00:00,12.39,8.9,2.3,0.0
2014-02-22,19.8,17.8,18.1,18.9,17.6,1023.6,15.8,78,11.6,360.0,1.9,1021.8,1025.2,2014-02-22 16:00:00,10.0,2014-02-22 03:00:00,47,2014-02-22 12:00:00,,,315.0,8.8,2014-02-22 09:00:00,22.1,2014-02-22 13:00:00,12.50,9.1,1.9,0.0
2014-02-23,19.7,18.4,18.5,19.0,18.2,1022.7,16.5,83,13.3,360.0,2.1,1021.3,1024.0,2014-02-23 16:00:00,11.1,2014-02-23 07:00:00,63,2014-02-23 11:00:00,,,337.5,8.3,2014-02-23 10:00:00,22.3,2014-02-23 13:00:00,12.80,9.2,2.2,0.0
2014-02-24,19.8,19.0,19.0,19.3,18.9,1021.5,16.3,84,13.5,337.5,1.5,1020.3,1023.6,2014-02-24 16:00:00,14.0,2014-02-24 02:00:00,67,2014-02-24 13:00:00,,,315.0,6.6,2014-02-24 10:00:00,21.2,2014-02-24 13:00:00,10.14,6.1,1.4,0.0
2014-02-25,19.9,19.2,19.2,19.5,19.3,1019.9,17.2,82,13.8,360.0,2.0,1017.3,1022.2,2014-02-25 15:00:00,12.6,2014-02-25 06:00:00,49,2014-02-25 14:00:00,,,315.0,7.5,2014-02-25 09:00:00,25.7,2014-02-25 14:00:00,12.54,8.5,4.8,0.0
2014-02-26,20.0,19.8,19.8,19.7,20.0,1019.0,20.4,75,15.2,360.0,2.2,1017.4,1020.8,2014-02-26 14:00:00,14.9,2014-02-26 07:00:00,45,2014-02-26 14:00:00,,,337.5,7.4,2014-02-26 09:00:00,28.3,2014-02-26 15:00:00,11.95,8.2,3.5,0.0
2014-02-27,20.2,20.2,20.2,20.0,20.4,1019.5,19.8,81,16.2,360.0,2.8,1017.4,1021.7,2014-02-27 16:00:00,16.0,2014-02-27 07:00:00,60,2014-02-27 13:00:00,,,360.0,8.3,2014-02-27 09:00:00,25.8,2014-02-27 14:00:00,12.46,8.8,3.4,0.0
2014-02-28,20.4,20.8,20.6,20.3,21.0,1018.0,19.4,83,16.2,337.5,2.1,1016.1,1020.1,2014-02-28 14:00:00,16.5,2014-02-28 06:00:00,64,2014-02-28 12:00:00,,,337.5,10.2,2014-02-28 08:00:00,26.5,2014-02-28 12:00:00,11.51,7.0,1.6,0.0
2014-03-01,20.6,21.0,20.8,20.6,21.2,1015.4,21.5,79,17.3,315.0,1.1,1012.4,1017.3,2014-03-01 16:00:00,16.4,2014-03-01 01:00:00,54,2014-03-01 15:00:00,,,292.5,6.3,2014-03-01 08:00:00,27.8,2014-03-01 14:00:00,8.15,4.3,1.6,0.0
2014-03-02,20.7,20.9,21.0,20.9,20.7,1015.4,17.5,81,14.1,360.0,3.9,1013.3,1017.3,2014-03-02 15:00:00,15.1,2014-03-02 20:00:00,66,2014-03-02 15:00:00,,,360.0,10.4,2014-03-02 23:59:59,21.3,2014-03-02 01:00:00,7.95,3.2,3.9,0.0
2014-03-03,20.9,20.0,20.3,20.8,19.6,1017.6,16.5,79,12.8,360.0,3.1,1015.9,1019.0,2014-03-03 16:00:00,14.1,2014-03-03 08:00:00,67,2014-03-03 16:00:00,,,360.0,9.5,2014-03-03 10:00:00,20.3,2014-03-03 17:00:00,3.78,0.5,2.7,0.0
2014-03-04,20.9,20.1,20.2,20.6,20.0,1017.9,17.5,85,14.9,337.5,2.4,1016.0,1019.5,2014-03-04 15:00:00,15.4,2014-03-04 04:00:00,65,2014-03-04 12:00:00,,,337.5,8.1,2014-03-04 23:00:00,23.9,2014-03-04 12:00:00,6.12,2.0,2.0,0.0
2014-03-05,20.9,20.3,20.4,20.6,20.1,1018.5,17.5,76,12.9,360.0,3.7,1016.4,1019.6,2014-03-05 15:00:00,14.3,2014-03-05 07:00:00,58,2014-03-05 14:00:00,,,360.0,12.0,2014-03-05 22:00:00,23.2,2014-03-05 15:00:00,12.61,8.7,3.8,0.5
2014-03-06,20.9,19.9,20.2,20.7,19.3,1019.2,15.5,81,12.1,360.0,3.0,1017.4,1021.5,2014-03-06 14:00:00,13.9,2014-03-06 23:59:59,71,2014-03-06 12:00:00,,,360.0,9.4,2014-03-06 23:00:00,18.4,2014-03-06 13:00:00,3.38,0.0,1.4,0.0
2014-03-07,20.9,19.5,19.8,20.5,19.2,1020.9,16.2,83,13.3,360.0,3.0,1019.2,1022.3,2014-03-07 15:00:00,13.7,2014-03-07 06:00:00,65,2014-03-07 13:00:00,,,360.0,10.7,2014-03-07 10:00:00,21.2,2014-03-07 13:00:00,6.72,2.7,1.5,0.0
2014-03-08,20.8,19.5,19.8,20.4,19.0,1019.1,15.2,91,13.7,360.0,2.7,1017.7,1021.0,2014-03-08 15:00:00,12.9,2014-03-08 20:00:00,82,2014-03-08 10:00:00,,,360.0,9.9,2014-03-08 01:00:00,18.6,2014-03-08 11:00:00,2.89,0.0,1.8,4.5
2014-03-09,20.8,18.8,19.3,20.2,18.2,1020.2,14.8,79,11.1,360.0,3.9,1019.1,1021.9,2014-03-09 15:00:00,13.0,2014-03-09 04:00:00,66,2014-03-09 12:00:00,,,360.0,10.3,2014-03-09 23:00:00,18.5,2014-03-09 13:00:00,7.25,2.1,3.0,0.0
2014-03-10,20.7,19.1,19.3,20.0,19.0,1022.0,16.6,77,12.5,270.0,1.3,1020.6,1023.7,2014-03-10 06:00:00,13.8,2014-03-10 05:00:00,64,2014-03-10 13:00:00,,,180.0,4.7,2014-03-10 23:59:59,20.9,2014-03-10 14:00:00,5.68,2.1,0.9,0.0
2014-03-11,20.6,19.6,19.7,20.1,19.4,1021.5,16.9,90,15.2,337.5,1.8,1020.1,1023.7,2014-03-11 19:00:00,15.6,2014-03-11 23:59:59,82,2014-03-11 15:00:00,,,337.5,8.2,2014-03-11 09:00:00,19.0,2014-03-11 11:00:00,4.26,0.0,1.4,0.0
2014-03-12,20.6,19.8,19.9,20.2,19.8,1015.5,18.4,90,16.5,337.5,1.6,1012.0,1019.8,2014-03-12 16:00:00,15.3,2014-03-12 01:00:00,66,2014-03-12 13:00:00,,,315.0,6.1,2014-03-12 01:00:00,23.9,2014-03-12 14:00:00,5.33,1.2,1.8,17.0
2014-03-13,20.7,20.1,20.2,20.3,20.0,1016.3,18.4,86,15.8,360.0,2.9,1013.3,1019.8,2014-03-13 03:00:00,15.3,2014-03-13 23:59:59,67,2014-03-13 23:00:00,,,360.0,10.4,2014-03-13 23:00:00,20.5,2014-03-13 15:00:00,5.10,0.3,2.4,3.5
2014-03-14,20.7,19.6,19.9,20.4,19.2,1021.6,16.5,61,8.8,360.0,3.7,1019.7,1023.4,2014-03-14 02:00:00,13.7,2014-03-14 07:00:00,48,2014-03-14 10:00:00,,,360.0,11.3,2014-03-14 21:00:00,21.3,2014-03-14 13:00:00,11.86,7.8,5.0,0.0
2014-03-15,20.7,19.7,19.9,20.3,19.6,1022.2,17.0,73,11.9,315.0,1.5,1020.7,1023.7,2014-03-15 15:00:00,12.5,2014-03-15 07:00:00,58,2014-03-15 12:00:00,,,292.5,5.9,2014-03-15 10:00:00,22.1,2014-03-15 13:00:00,8.32,3.7,5.4,0.0
2014-03-16,20.7,20.0,20.1,20.4,19.9,1022.1,17.8,77,13.4,337.5,1.5,1020.7,1024.0,2014-03-16 16:00:00,15.7,2014-03-16 05:00:00,53,2014-03-16 15:00:00,,,337.5,5.4,2014-03-16 09:00:00,21.9,2014-03-16 16:00:00,6.33,2.9,5.4,0.0
2014-03-17,20.7,20.4,20.4,20.5,20.6,1019.7,20.6,76,15.8,337.5,0.8,1017.3,1021.9,2014-03-17 17:00:00,15.0,2014-03-17 05:00:00,55,2014-03-17 16:00:00,,,337.5,5.0,2014-03-17 10:00:00,26.6,2014-03-17 16:00:00,10.41,7.3,5.4,0.0
2014-03-18,20.8,21.2,21.0,20.8,21.5,1017.2,22.0,83,18.8,315.0,1.2,1015.5,1019.7,2014-03-18 16:00:00,17.6,2014-03-18 05:00:00,60,2014-03-18 12:00:00,,,315.0,5.6,2014-03-18 09:00:00,27.1,2014-03-18 13:00:00,9.70,5.6,2.7,0.0
2014-03-19,21.0,22.4,21.9,21.2,23.0,1014.5,24.2,81,20.4,292.5,1.1,1011.8,1016.4,2014-03-19 16:00:00,20.6,2014-03-19 03:00:00,57,2014-03-19 13:00:00,,,315.0,7.1,2014-03-19 09:00:00,29.5,2014-03-19 13:00:00,12.07,7.8,3.2,0.0
2014-03-20,21.3,22.7,22.5,21.7,22.7,1014.9,20.6,81,17.1,360.0,3.4,1012.7,1017.9,2014-03-20 15:00:00,13.5,2014-03-20 23:00:00,69,2014-03-20 15:00:00,,,360.0,13.5,2014-03-20 21:00:00,26.8,2014-03-20 12:00:00,10.36,6.0,3.2,0.0
2014-03-21,21.5,20.7,21.3,21.7,19.8,1018.9,15.2,64,8.4,360.0,3.5,1017.2,1020.5,2014-03-21 03:00:00,12.6,2014-03-21 07:00:00,51,2014-03-21 15:00:00,,,360.0,11.3,2014-03-21 21:00:00,19.2,2014-03-21 13:00:00,3.98,0.3,2.5,0.5
2014-03-22,21.5,20.2,20.5,21.2,19.9,1020.3,17.4,73,12.3,337.5,2.5,1018.9,1022.7,2014-03-22 15:00:00,14.3,2014-03-22 04:00:00,61,2014-03-22 16:00:00,,,337.5,6.9,2014-03-22 23:00:00,20.7,2014-03-22 13:00:00,7.28,1.7,2.9,0.0
2014-03-23,21.4,20.7,20.8,21.0,20.7,1021.9,19.0,78,14.8,337.5,1.7,1020.7,1023.3,2014-03-23 15:00:00,14.6,2014-03-23 04:00:00,60,2014-03-23 11:00:00,,,337.5,7.3,2014-03-23 10:00:00,24.1,2014-03-23 14:00:00,11.59,7.2,2.2,0.0
2014-03-24,21.3,21.2,21.2,21.2,21.3,1019.6,19.5,82,16.1,292.5,1.2,1017.3,1021.6,2014-03-24 17:00:00,14.9,2014-03-24 06:00:00,59,2014-03-24 15:00:00,,,292.5,6.6,2014-03-24 01:00:00,24.5,2014-03-24 16:00:00,12.50,7.7,3.6,0.0
