日期,平均地溫0cm(℃),平均地溫100cm(℃),平均地溫10cm(℃),平均地溫20cm(℃),平均地溫50cm(℃),平均地溫5cm(℃),平均氣壓(hPa),平均氣溫(℃),平均相對溼度( %),平均露點溫度(℃),平均風向(°),平均風速(ms),日最低氣壓(hPa),日最高氣壓(hPa),最低氣壓時間,最低氣溫(℃),最低氣溫時間,最低相對溼度( %),最低相對溼度時間,最大六十分鐘降水量(mm),最大六十分鐘降水量起始時間,最大十分鐘降水量(mm),最大十分鐘降水量起始時間,最大陣風風向(°),最大陣風風速(ms),最高氣壓時間,最高氣溫(℃),最高氣溫時間,海平面氣壓(hPa),累積日射量(MJm2),累積日照時數(hr),累積蒸發量(mm),累計雨量(mm)
2021-01-11,0,0,0,0,0,0,1018.3,18.4,52,8.5,60.0,6.0,1016.5,1020.4,2021-01-11 14:36:00,16.1,2021-01-11 04:35:00,40,2021-01-11 11:43:00,0.0,2021-01-11 00:00:00,0.0,2021-01-11 00:00:00,40.0,18.9,2021-01-11 09:16:00,21.6,2021-01-11 13:46:00,1020.3,14.69,7.8,0,0.0
2021-01-12,0,0,0,0,0,0,1017.1,16.1,63,9.1,60.0,7.8,1015.5,1019.2,2021-01-12 15:31:00,15.1,2021-01-12 04:45:00,56,2021-01-12 23:55:00,0.0,2021-01-12 00:00:00,0.0,2021-01-12 00:00:00,60.0,21.2,2021-01-12 00:14:00,17.3,2021-01-12 00:01:00,1019.2,5.34,6.3,0,0.0
2021-01-13,0,0,0,0,0,0,1015.8,17.4,53,7.9,70.0,9.2,1013.8,1017.0,2021-01-13 14:46:00,15.5,2021-01-13 01:05:00,44,2021-01-13 10:12:00,0.0,2021-01-13 00:00:00,0.0,2021-01-13 00:00:00,60.0,18.3,2021-01-13 09:59:00,20.0,2021-01-13 12:16:00,1017.8,17.70,8.7,0,0.0
2021-01-14,0,0,0,0,0,0,1015.1,18.5,52,8.5,70.0,7.2,1013.5,1016.8,2021-01-14 14:50:00,15.9,2021-01-14 04:18:00,37,2021-01-14 12:16:00,0.0,2021-01-14 00:00:00,0.0,2021-01-14 00:00:00,50.0,16.0,2021-01-14 00:37:00,22.1,2021-01-14 12:26:00,1017.1,18.45,8.9,0,0.0
2021-01-15,0,0,0,0,0,0,1013.4,19.2,59,10.9,70.0,3.1,1010.8,1015.3,2021-01-15 16:09:00,13.9,2021-01-15 05:25:00,43,2021-01-15 13:44:00,0.0,2021-01-15 00:00:00,0.0,2021-01-15 00:00:00,80.0,11.0,2021-01-15 08:49:00,23.3,2021-01-15 14:53:00,1015.4,18.50,9.3,0,0.0
2021-01-16,0,0,0,0,0,0,1013.3,21.3,56,12.3,60.0,8.6,1012.0,1014.8,2021-01-16 04:30:00,19.7,2021-01-16 01:35:00,42,2021-01-16 09:50:00,0.0,2021-01-16 00:00:00,0.0,2021-01-16 00:00:00,50.0,23.0,2021-01-16 23:57:00,24.5,2021-01-16 12:19:00,1015.3,17.37,9.1,0,0.0
2021-01-17,0,0,0,0,0,0,1017.0,19.1,57,10.4,70.0,13.4,1014.1,1020.0,2021-01-17 01:22:00,17.1,2021-01-17 22:41:00,51,2021-01-17 10:55:00,0.0,2021-01-17 00:00:00,0.0,2021-01-17 00:00:00,50.0,25.9,2021-01-17 22:18:00,20.8,2021-01-17 11:57:00,1019.0,12.47,8.7,0,0.0
2021-01-18,0,0,0,0,0,0,1018.0,18.5,55,9.4,70.0,10.7,1016.2,1019.9,2021-01-18 14:57:00,17.1,2021-01-18 03:27:00,48,2021-01-18 10:55:00,0.0,2021-01-18 00:00:00,0.0,2021-01-18 00:00:00,60.0,21.2,2021-01-18 09:06:00,20.9,2021-01-18 12:15:00,1020.0,14.96,8.3,0,0.0
2021-01-19,0,0,0,0,0,0,1016.1,19.7,54,10.1,70.0,12.1,1015.0,1017.3,2021-01-19 17:52:00,17.8,2021-01-19 01:26:00,43,2021-01-19 13:35:00,0.0,2021-01-19 00:00:00,0.0,2021-01-19 00:00:00,50.0,27.3,2021-01-19 09:01:00,22.4,2021-01-19 14:24:00,1018.1,17.53,9.2,0,0.0
2021-01-20,0,0,0,0,0,0,1015.0,22.5,60,14.5,70.0,8.2,1013.4,1017.1,2021-01-20 23:53:00,20.2,2021-01-20 01:14:00,51,2021-01-20 09:27:00,0.0,2021-01-20 00:00:00,0.0,2021-01-20 00:00:00,50.0,24.1,2021-01-20 09:16:00,24.8,2021-01-20 11:35:00,1017.0,17.45,8.0,0,0.0
2021-01-21,0,0,0,0,0,0,1012.5,23.5,65,16.7,70.0,5.3,1010.3,1014.7,2021-01-21 16:35:00,22.4,2021-01-21 21:10:00,56,2021-01-21 12:33:00,0.0,2021-01-21 00:00:00,0.0,2021-01-21 00:00:00,50.0,22.0,2021-01-21 07:14:00,25.7,2021-01-21 12:31:00,1014.5,9.52,8.4,0,0.0
2021-01-22,0,0,0,0,0,0,1008.9,23.0,78,18.9,50.0,2.7,1007.1,1010.9,2021-01-22 19:30:00,21.3,2021-01-22 18:18:00,68,2021-01-22 14:49:00,2.0,2021-01-22 15:56:00,1.0,2021-01-22 16:25:00,70.0,15.4,2021-01-22 00:12:00,24.8,2021-01-22 10:28:00,1010.9,5.73,6.7,0,2.0
2021-01-23,0,0,0,0,0,0,1010.8,22.6,76,18.2,30.0,1.8,1008.4,1013.9,2021-01-23 02:26:00,19.7,2021-01-23 22:34:00,60,2021-01-23 11:03:00,0.0,2021-01-23 00:00:00,0.0,2021-01-23 00:00:00,50.0,9.6,2021-01-23 23:16:00,26.5,2021-01-23 11:09:00,1012.8,16.37,9.0,0,0.0
2021-01-24,0,0,0,0,0,0,1014.2,21.6,67,15.2,70.0,9.5,1012.6,1016.0,2021-01-24 02:23:00,20.1,2021-01-24 23:22:00,56,2021-01-24 12:24:00,0.0,2021-01-24 00:00:00,0.0,2021-01-24 00:00:00,60.0,23.3,2021-01-24 21:09:00,24.0,2021-01-24 12:39:00,1016.2,18.62,8.5,0,0.0
2021-01-25,0,0,0,0,0,0,1015.0,21.3,57,12.5,70.0,8.3,1013.1,1017.1,2021-01-25 14:52:00,20.0,2021-01-25 06:17:00,45,2021-01-25 12:00:00,0.0,2021-01-25 00:00:00,0.0,2021-01-25 00:00:00,50.0,19.2,2021-01-25 08:44:00,23.6,2021-01-25 12:57:00,1017.0,17.43,8.8,0,0.0
2021-01-26,0,0,0,0,0,0,1014.3,22.0,61,14.2,60.0,4.1,1012.3,1016.2,2021-01-26 14:46:00,19.1,2021-01-26 05:43:00,47,2021-01-26 11:03:00,0.0,2021-01-26 00:00:00,0.0,2021-01-26 00:00:00,50.0,13.0,2021-01-26 09:43:00,25.3,2021-01-26 11:02:00,1016.3,18.71,9.3,0,0.0
2021-01-27,0,0,0,0,0,0,1014.3,21.8,64,14.8,70.0,5.3,1012.6,1016.2,2021-01-27 15:01:00,20.6,2021-01-27 06:40:00,52,2021-01-27 10:52:00,0.0,2021-01-27 00:00:00,0.0,2021-01-27 00:00:00,50.0,16.3,2021-01-27 10:04:00,24.4,2021-01-27 10:46:00,1016.3,12.60,8.3,0,0.0
2021-01-28,0,0,0,0,0,0,1016.2,20.4,70,14.8,70.0,5.0,1014.8,1017.9,2021-01-28 15:18:00,17.2,2021-01-28 03:57:00,55,2021-01-28 14:28:00,0.0,2021-01-28 00:00:00,0.0,2021-01-28 00:00:00,70.0,22.6,2021-01-28 09:15:00,24.9,2021-01-28 14:12:00,1018.2,17.90,9.1,0,0.0
2021-01-29,0,0,0,0,0,0,1018.1,18.0,55,8.9,70.0,14.3,1016.0,1020.4,2021-01-29 03:44:00,17.0,2021-01-29 05:04:00,47,2021-01-29 12:59:00,0.0,2021-01-29 00:00:00,0.0,2021-01-29 00:00:00,50.0,29.0,2021-01-29 21:53:00,19.7,2021-01-29 12:58:00,1020.2,19.20,9.4,0,0.0
2021-01-30,0,0,0,0,0,0,1020.0,19.3,54,9.7,70.0,9.2,1018.3,1021.4,2021-01-30 15:06:00,17.2,2021-01-30 01:01:00,43,2021-01-30 12:42:00,0.0,2021-01-30 00:00:00,0.0,2021-01-30 00:00:00,50.0,22.1,2021-01-30 09:07:00,22.0,2021-01-30 14:58:00,1022.0,19.75,9.6,0,0.0
2021-01-31,0,0,0,0,0,0,1019.9,21.0,55,11.7,70.0,5.4,1018.0,1022.1,2021-01-31 14:47:00,18.8,2021-01-31 01:17:00,46,2021-01-31 12:15:00,0.0,2021-01-31 00:00:00,0.0,2021-01-31 00:00:00,80.0,16.2,2021-01-31 09:48:00,23.5,2021-01-31 12:14:00,1021.9,15.78,9.3,0,0.0
2021-02-01,0,0,0,0,0,0,1017.4,22.1,55,12.5,70.0,3.5,1015.2,1019.4,2021-02-01 14:38:00,19.9,2021-02-01 06:45:00,36,2021-02-01 16:05:00,0.0,2021-02-01 00:00:00,0.0,2021-02-01 00:00:00,90.0,14.5,2021-02-01 00:01:00,25.9,2021-02-01 13:02:00,1019.4,19.86,9.6,0,0.0
2021-02-02,0,0,0,0,0,0,1016.8,21.7,61,13.9,80.0,6.6,1015.4,1018.9,2021-02-02 15:41:00,17.6,2021-02-02 06:45:00,45,2021-02-02 12:08:00,0.0,2021-02-02 00:00:00,0.0,2021-02-02 00:00:00,50.0,25.2,2021-02-02 09:32:00,25.9,2021-02-02 12:35:00,1018.9,17.36,8.4,0,0.0
2021-02-03,0,0,0,0,0,0,1018.4,21.3,57,12.6,70.0,11.3,1016.7,1020.2,2021-02-03 00:03:00,19.9,2021-02-03 06:41:00,47,2021-02-03 13:32:00,0.0,2021-02-03 00:00:00,0.0,2021-02-03 00:00:00,70.0,25.5,2021-02-03 09:26:00,23.9,2021-02-03 12:14:00,1020.5,19.95,9.5,0,0.0
2021-02-04,0,0,0,0,0,0,1018.7,21.7,57,12.9,70.0,7.7,1016.9,1021.0,2021-02-04 15:02:00,19.6,2021-02-04 06:44:00,44,2021-02-04 13:48:00,0.0,2021-02-04 00:00:00,0.0,2021-02-04 00:00:00,80.0,18.9,2021-02-04 09:17:00,24.5,2021-02-04 13:39:00,1020.7,20.16,9.6,0,0.0
2021-02-05,0,0,0,0,0,0,1017.2,21.6,61,13.8,70.0,6.5,1015.6,1019.8,2021-02-05 15:17:00,20.1,2021-02-05 06:21:00,49,2021-02-05 14:31:00,0.0,2021-02-05 00:00:00,0.0,2021-02-05 00:00:00,50.0,18.5,2021-02-05 10:06:00,24.2,2021-02-05 14:31:00,1019.2,19.40,9.0,0,0.0
2021-02-06,0,0,0,0,0,0,1015.7,22.1,62,14.5,70.0,4.1,1014.2,1017.9,2021-02-06 14:37:00,18.0,2021-02-06 06:02:00,44,2021-02-06 13:45:00,0.0,2021-02-06 00:00:00,0.0,2021-02-06 00:00:00,90.0,15.8,2021-02-06 10:09:00,25.2,2021-02-06 10:28:00,1017.7,20.74,9.7,0,0.0
2021-02-07,0,0,0,0,0,0,1015.2,23.2,60,15.0,70.0,7.8,1013.6,1016.8,2021-02-07 14:51:00,21.4,2021-02-07 01:50:00,45,2021-02-07 14:07:00,0.0,2021-02-07 00:00:00,0.0,2021-02-07 00:00:00,50.0,17.4,2021-02-07 09:37:00,26.9,2021-02-07 14:17:00,1017.2,20.46,9.7,0,0.0
2021-02-08,0,0,0,0,0,0,1015.7,23.0,61,15.0,70.0,10.9,1014.1,1017.1,2021-02-08 15:09:00,20.1,2021-02-08 23:27:00,44,2021-02-08 10:20:00,0.0,2021-02-08 00:00:00,0.0,2021-02-08 00:00:00,80.0,27.6,2021-02-08 23:10:00,26.1,2021-02-08 12:52:00,1017.7,19.92,8.8,0,0.0
2021-02-09,0,0,0,0,0,0,1015.1,21.2,64,14.1,70.0,13.2,1013.5,1017.2,2021-02-09 14:36:00,19.8,2021-02-09 01:55:00,53,2021-02-09 13:05:00,0.0,2021-02-09 00:00:00,0.0,2021-02-09 00:00:00,50.0,26.7,2021-02-09 10:05:00,23.7,2021-02-09 13:04:00,1017.1,18.87,9.0,0,0.0
2021-02-10,0,0,0,0,0,0,1010.6,21.4,68,15.2,70.0,14.2,1007.4,1013.7,2021-02-10 15:09:00,20.5,2021-02-10 05:40:00,61,2021-02-10 02:49:00,0.0,2021-02-10 00:00:00,0.0,2021-02-10 00:00:00,50.0,26.2,2021-02-10 00:06:00,22.5,2021-02-10 13:57:00,1012.6,8.16,7.1,0,0.0
2021-02-11,0,0,0,0,0,0,1007.3,21.6,76,17.1,360.0,4.8,1004.8,1009.8,2021-02-11 13:53:00,18.8,2021-02-11 06:29:00,64,2021-02-11 11:26:00,7.0,2021-02-11 05:27:00,3.5,2021-02-11 05:29:00,50.0,19.9,2021-02-11 22:55:00,25.5,2021-02-11 13:16:00,1009.3,17.06,7.5,0,8.5
2021-02-12,0,0,0,0,0,0,1011.2,20.7,75,16.2,340.0,1.8,1009.2,1013.1,2021-02-12 03:08:00,18.8,2021-02-12 05:30:00,63,2021-02-12 13:26:00,0.0,2021-02-12 00:00:00,0.0,2021-02-12 00:00:00,300.0,6.9,2021-02-12 22:57:00,23.4,2021-02-12 13:32:00,1013.2,11.31,7.7,0,0.0
2021-02-13,0,0,0,0,0,0,1013.1,20.9,77,16.7,20.0,1.5,1012.0,1014.6,2021-02-13 15:59:00,18.5,2021-02-13 23:27:00,51,2021-02-13 09:47:00,0.0,2021-02-13 00:00:00,0.0,2021-02-13 00:00:00,80.0,9.9,2021-02-13 09:57:00,25.5,2021-02-13 09:48:00,1015.2,12.09,8.5,0,0.0
2021-02-14,0,0,0,0,0,0,1012.2,20.2,76,15.8,310.0,2.4,1010.0,1014.2,2021-02-14 15:38:00,16.7,2021-02-14 06:41:00,64,2021-02-14 13:22:00,0.0,2021-02-14 00:00:00,0.0,2021-02-14 00:00:00,300.0,9.3,2021-02-14 09:32:00,23.6,2021-02-14 12:24:00,1014.2,20.01,9.8,0,0.0
2021-02-15,0,0,0,0,0,0,1012.8,20.5,69,14.6,70.0,4.8,1011.4,1014.4,2021-02-15 03:02:00,16.0,2021-02-15 05:33:00,47,2021-02-15 14:01:00,0.0,2021-02-15 00:00:00,0.0,2021-02-15 00:00:00,100.0,20.2,2021-02-15 09:32:00,23.8,2021-02-15 13:54:00,1014.8,14.00,8.1,0,0.0
2021-02-16,0,0,0,0,0,0,1013.6,21.4,66,14.7,70.0,7.0,1011.5,1015.1,2021-02-16 15:24:00,19.5,2021-02-16 05:24:00,55,2021-02-16 13:32:00,0.0,2021-02-16 00:00:00,0.0,2021-02-16 00:00:00,60.0,17.3,2021-02-16 07:24:00,23.9,2021-02-16 12:57:00,1015.6,19.79,9.0,0,0.0
2021-02-17,0,0,0,0,0,0,1015.7,20.4,66,13.9,70.0,8.3,1013.8,1018.8,2021-02-17 15:14:00,18.1,2021-02-17 21:30:00,56,2021-02-17 10:39:00,0.0,2021-02-17 00:00:00,0.0,2021-02-17 00:00:00,50.0,24.2,2021-02-17 22:15:00,24.0,2021-02-17 10:21:00,1017.7,14.58,8.8,0,0.0
2021-02-18,0,0,0,0,0,0,1020.4,17.9,55,8.8,60.0,13.0,1017.5,1023.1,2021-02-18 03:22:00,16.7,2021-02-18 23:44:00,46,2021-02-18 14:03:00,0.0,2021-02-18 00:00:00,0.0,2021-02-18 00:00:00,50.0,26.9,2021-02-18 20:51:00,20.4,2021-02-18 14:02:00,1022.4,15.31,9.0,0,0.0
2021-02-19,0,0,0,0,0,0,1020.7,18.2,49,7.3,70.0,7.5,1019.1,1022.3,2021-02-19 15:21:00,15.9,2021-02-19 05:36:00,33,2021-02-19 12:13:00,0.0,2021-02-19 00:00:00,0.0,2021-02-19 00:00:00,60.0,19.7,2021-02-19 09:22:00,21.6,2021-02-19 13:25:00,1022.7,20.04,9.9,0,0.0
2021-02-20,0,0,0,0,0,0,1018.1,18.9,55,9.6,80.0,4.7,1016.2,1020.4,2021-02-20 14:47:00,14.9,2021-02-20 03:59:00,38,2021-02-20 14:29:00,0.0,2021-02-20 00:00:00,0.0,2021-02-20 00:00:00,80.0,12.3,2021-02-20 09:34:00,23.0,2021-02-20 14:55:00,1020.1,20.23,9.9,0,0.0
2021-02-21,0,0,0,0,0,0,1016.1,20.9,54,11.1,80.0,5.3,1014.1,1018.4,2021-02-21 16:25:00,16.2,2021-02-21 04:16:00,40,2021-02-21 11:53:00,0.0,2021-02-21 00:00:00,0.0,2021-02-21 00:00:00,80.0,14.0,2021-02-21 09:17:00,24.7,2021-02-21 13:49:00,1018.1,22.33,10.0,0,0.0
2021-02-22,0,0,0,0,0,0,1013.9,22.1,63,14.5,80.0,5.1,1012.1,1015.9,2021-02-22 14:32:00,17.3,2021-02-22 05:44:00,46,2021-02-22 13:38:00,0.0,2021-02-22 00:00:00,0.0,2021-02-22 00:00:00,80.0,15.3,2021-02-22 09:04:00,26.2,2021-02-22 13:37:00,1015.9,19.92,9.9,0,0.0
2021-02-23,0,0,0,0,0,0,1012.0,22.5,64,15.6,60.0,8.0,1009.6,1014.1,2021-02-23 16:21:00,21.5,2021-02-23 12:22:00,52,2021-02-23 08:39:00,2.0,2021-02-23 11:18:00,1.5,2021-02-23 11:24:00,50.0,24.9,2021-02-23 08:46:00,24.2,2021-02-23 09:55:00,1014.0,9.16,8.4,0,2.0
2021-02-24,0,0,0,0,0,0,1010.6,23.4,60,15.2,70.0,10.0,1008.9,1012.7,2021-02-24 16:21:00,21.6,2021-02-24 01:18:00,47,2021-02-24 10:30:00,0.0,2021-02-24 00:00:00,0.0,2021-02-24 00:00:00,50.0,23.6,2021-02-24 10:18:00,26.3,2021-02-24 12:20:00,1012.6,16.15,9.3,0,0.0
2021-02-25,0,0,0,0,0,0,1008.8,23.1,70,17.2,10.0,2.6,1006.6,1010.6,2021-02-25 16:30:00,20.4,2021-02-25 06:34:00,56,2021-02-25 08:17:00,0.0,2021-02-25 00:00:00,0.0,2021-02-25 00:00:00,50.0,18.1,2021-02-25 01:58:00,25.1,2021-02-25 08:42:00,1010.8,20.44,9.7,0,0.0
2021-02-26,0,0,0,0,0,0,1007.9,22.5,75,17.9,310.0,1.6,1006.1,1009.8,2021-02-26 16:09:00,18.4,2021-02-26 05:35:00,60,2021-02-26 12:17:00,0.0,2021-02-26 00:00:00,0.0,2021-02-26 00:00:00,300.0,6.6,2021-02-26 23:09:00,26.3,2021-02-26 12:12:00,1009.9,20.41,9.8,0,0.0
2021-02-27,0,0,0,0,0,0,1011.2,23.1,75,18.5,50.0,4.0,1009.4,1013.5,2021-02-27 01:43:00,21.0,2021-02-27 04:41:00,68,2021-02-27 08:15:00,0.0,2021-02-27 00:00:00,0.0,2021-02-27 00:00:00,70.0,16.5,2021-02-27 23:59:00,25.2,2021-02-27 08:54:00,1013.2,17.70,9.0,0,0.0
2021-02-28,0,0,0,0,0,0,1013.4,23.4,69,17.4,70.0,6.6,1012.1,1015.3,2021-02-28 04:56:00,21.6,2021-02-28 04:41:00,59,2021-02-28 10:08:00,0.0,2021-02-28 00:00:00,0.0,2021-02-28 00:00:00,70.0,16.6,2021-02-28 10:14:00,26.0,2021-02-28 10:52:00,1015.4,19.23,9.5,0,0.0
2021-03-01,0,0,0,0,0,0,1014.2,23.6,71,18.1,60.0,3.1,1013.0,1016.0,2021-03-01 15:25:00,20.5,2021-03-01 23:37:00,62,2021-03-01 09:05:00,0.0,2021-03-01 00:00:00,0.0,2021-03-01 00:00:00,50.0,13.8,2021-03-01 09:49:00,26.0,2021-03-01 09:41:00,1016.3,14.91,8.8,0,0.0
2021-03-02,0,0,0,0,0,0,1014.8,22.0,68,15.8,60.0,8.6,1012.6,1017.3,2021-03-02 03:57:00,19.9,2021-03-02 22:54:00,56,2021-03-02 10:19:00,0.0,2021-03-02 00:00:00,0.0,2021-03-02 00:00:00,70.0,27.1,2021-03-02 22:20:00,27.4,2021-03-02 10:19:00,1016.8,21.06,9.7,0,0.0
2021-03-03,0,0,0,0,0,0,1016.9,21.8,59,13.4,70.0,9.7,1015.3,1018.7,2021-03-03 01:35:00,19.8,2021-03-03 01:59:00,49,2021-03-03 11:11:00,0.0,2021-03-03 00:00:00,0.0,2021-03-03 00:00:00,60.0,25.9,2021-03-03 10:07:00,25.0,2021-03-03 13:57:00,1019.0,19.71,9.1,0,0.0
2021-03-04,0,0,0,0,0,0,1016.4,23.3,66,16.6,40.0,2.6,1014.9,1017.8,2021-03-04 13:57:00,20.2,2021-03-04 04:58:00,58,2021-03-04 12:11:00,0.0,2021-03-04 00:00:00,0.0,2021-03-04 00:00:00,70.0,13.9,2021-03-04 01:17:00,25.7,2021-03-04 09:55:00,1018.4,17.18,9.3,0,0.0
2021-03-05,0,0,0,0,0,0,1014.4,24.5,68,18.2,80.0,7.4,1012.4,1016.4,2021-03-05 15:27:00,22.2,2021-03-05 00:59:00,55,2021-03-05 11:46:00,0.0,2021-03-05 00:00:00,0.0,2021-03-05 00:00:00,60.0,19.3,2021-03-05 00:10:00,27.6,2021-03-05 11:45:00,1016.4,17.69,9.1,0,0.0
2021-03-06,0,0,0,0,0,0,1014.6,24.9,73,19.8,350.0,2.2,1012.8,1016.2,2021-03-06 15:33:00,21.4,2021-03-06 06:40:00,60,2021-03-06 09:31:00,0.0,2021-03-06 00:00:00,0.0,2021-03-06 00:00:00,80.0,9.0,2021-03-06 07:54:00,27.9,2021-03-06 13:59:00,1016.6,22.01,10.0,0,0.0
2021-03-07,0,0,0,0,0,0,1015.3,24.2,68,17.9,60.0,7.0,1013.7,1016.9,2021-03-07 03:24:00,22.7,2021-03-07 23:54:00,54,2021-03-07 11:27:00,0.0,2021-03-07 00:00:00,0.0,2021-03-07 00:00:00,70.0,15.6,2021-03-07 10:11:00,27.5,2021-03-07 11:24:00,1017.3,21.91,9.6,0,0.0
2021-03-08,0,0,0,0,0,0,1016.5,23.4,67,16.9,60.0,6.8,1014.9,1018.4,2021-03-08 05:15:00,22.5,2021-03-08 21:40:00,53,2021-03-08 12:08:00,0.0,2021-03-08 00:00:00,0.0,2021-03-08 00:00:00,50.0,20.5,2021-03-08 21:24:00,26.7,2021-03-08 12:07:00,1018.6,18.78,9.7,0,0.0
2021-03-09,0,0,0,0,0,0,1016.8,24.0,65,17.0,60.0,5.8,1014.9,1018.7,2021-03-09 02:50:00,22.1,2021-03-09 03:56:00,53,2021-03-09 11:19:00,0.0,2021-03-09 00:00:00,0.0,2021-03-09 00:00:00,80.0,17.0,2021-03-09 09:45:00,26.9,2021-03-09 13:00:00,1018.8,17.40,10.0,0,0.0
2021-03-10,0,0,0,0,0,0,1017.3,22.8,71,17.3,70.0,8.4,1015.3,1019.5,2021-03-10 16:36:00,21.0,2021-03-10 23:09:00,59,2021-03-10 13:50:00,0.0,2021-03-10 00:00:00,0.0,2021-03-10 00:00:00,80.0,21.6,2021-03-10 08:32:00,25.2,2021-03-10 12:34:00,1019.3,19.56,8.8,0,0.0
2021-03-11,0,0,0,0,0,0,1017.4,23.6,66,16.9,70.0,6.6,1015.5,1019.5,2021-03-11 17:14:00,20.6,2021-03-11 03:10:00,51,2021-03-11 13:54:00,0.0,2021-03-11 00:00:00,0.0,2021-03-11 00:00:00,50.0,19.2,2021-03-11 09:13:00,27.0,2021-03-11 14:42:00,1019.5,22.77,9.9,0,0.0
